state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
3e+05	-27779.7863894712	-1485.51142467201	-26294.2749647991	93.6512732531304	1928.80078154139	1215.96941873414	152.812505512665	29.5086317360147	0.358275087893781	0.15980208982143	0.185646852162203	0.296275970122587	0.000293445288613298	0.000986184122458897	8.55955194552555e-05	1.31078806551838	-0.0187648663347954	-26294.2749647991	-934.732233160238	-541.918382959309
310000	-27783.4740151993	-1491.49851140485	-26291.9755037944	102.818742530233	1919.63331226429	1229.14922785145	181.786747381363	37.9470679350903	0.355635346134974	0.158933332485113	0.182050328155813	0.3033809932241	0.000309131850312069	0.00114569020088698	8.60738827037497e-05	1.33399522385892	0.0452890756762656	-26291.9755037944	-934.732233160238	-547.003166704179
320000	-27767.1863966643	-1491.00532367017	-26276.1810729941	97.6407473378088	1924.81130745671	1233.47518592351	140.462704885725	27.7176589026975	0.355380362752003	0.161299181151311	0.179045071432737	0.304275384663951	0.000318350534929383	0.00132914113256496	8.18160474355445e-05	1.39114271020898	-0.0998610266770194	-26276.1810729941	-934.732233160238	-547.595265865392
330000	-27798.2208122835	-1499.62954040512	-26298.5912718783	94.3496345568331	1928.10242023769	1275.84492842	197.046041017566	27.0864062658195	0.355893953557844	0.160740201942578	0.18703488344634	0.296330961053239	0.000279465687639937	0.000999085641550819	7.82343073076456e-05	1.31726764611337	-0.0758177864540564	-26298.5912718783	-934.732233160238	-556.00098328872
340000	-27790.5161613089	-1495.91850837134	-26294.5976529376	93.8344456220593	1928.61760917246	1284.79424380498	209.007122735964	28.61791109717	0.358793414482227	0.163635110878041	0.179350326536569	0.298221148103165	0.000245387311979173	0.000707511268479357	7.86744748258534e-05	1.29164040225111	-0.15765364355254	-26294.5976529376	-934.732233160238	-552.192895476813
350000	-27787.6322692368	-1490.25111627247	-26297.3811529643	88.8928539037424	1933.55920089078	1237.02198130949	144.995631656242	36.6921123253751	0.356815218564411	0.152550629222552	0.184018347083978	0.30661580512906	0.00023506061742472	0.000671996075993408	8.26872394451362e-05	1.23324458253115	-0.0398500399303237	-26297.3811529643	-934.732233160238	-546.339245396878
360000	-27769.216778145	-1488.9242849669	-26280.2924931781	95.208063895243	1927.24399089928	1229.92984122077	146.929282126421	40.06647052245	0.360995233994249	0.157037106281792	0.179907380373601	0.30206027935036	0.000265196781530519	0.000993887666550165	7.7464267212433e-05	1.32038361662178	-0.0372689944938567	-26280.2924931781	-934.732233160238	-544.660698175476
370000	-27787.1304179643	-1491.16723684632	-26295.9631811179	105.524929195628	1916.92712559889	1262.84583027284	151.827836541499	36.6487491441375	0.361779528982657	0.156296963171222	0.179413863924173	0.302509643921949	0.000299991261377239	0.00128727888798049	8.22482996773892e-05	1.33259805579123	-0.0123858755941394	-26295.9631811179	-934.732233160238	-547.004149983774
380000	-27789.1978096318	-1494.81343096196	-26294.3843786698	93.1858603445541	1929.26619444997	1261.18371824659	149.099072015673	35.234453371194	0.358858589345112	0.162181621730767	0.182714601290833	0.296245187633289	0.000296942235601459	0.00132682638704385	7.49622840572635e-05	1.48115511685796	-0.0482489038321576	-26294.3843786698	-934.732233160238	-550.784246245684
390000	-27791.2504772674	-1494.59816493715	-26296.6523123302	101.413413403716	1921.0386413908	1293.81509244466	159.549495754834	31.9294225693232	0.365212587313024	0.156289712687467	0.177112901040556	0.301384798958954	0.000261190611023666	0.000841779468205622	7.92460257317278e-05	1.29038583637932	-0.0479432650187689	-26296.6523123302	-934.732233160238	-550.862687911778
