# BEAST v10.5.0-beta2 Prerelease #2b4f798d6
# Generated Tue Mar 11 13:03:19 EDT 2025 [seed=1741712595321]
# -beagle_order 1 -overwrite JCV.twoEmperical.xml
state	joint	prior	likelihood	location.precision.col11	location.precision.col12	location.precision.col21	location.precision.col22	correlation	location.varCovar.location.precision.col11	location.varCovar.location.precision.col12	location.varCovar.location.precision.col21	location.varCovar.location.precision.col22	location.diffusion.prior_a	location.diffusion.prior_b	location.precisionPrior	location.traitLikelihood_a	location.traitLikelihood_b
96260000	32395.36410773218	-515.4034941014044	32910.767601833584	2.626583616481136	-0.4047970592510434	-0.4047970592510434	0.6767898670700516	0.3036091174685397	0.41938056769300036	0.2508371191254673	0.2508371191254673	1.6275925243115044	-318.8533833274886	-192.12810875892626	-4.422002014989551	214.7821882765242	32695.985413557057
96270000	2.147483143602514E9	-570.036346145484	2.14748371363886E9	1.7822399011912438	-0.30961119644807206	-0.30961119644807206	0.8430443888696292	0.2525854648825138	0.5993284999725577	0.22010562716719212	0.22010562716719206	1.26701177384548	-388.5355023588234	-177.48657251935046	-4.014271267310207	2.1474837979471316E9	-84.30827140573646
96280000	1.0737419739281669E9	-540.8221314922444	1.0737425147502983E9	3.458763209185148	-0.7204337730608706	-0.7204337730608706	0.9414677324127068	0.39923713338018363	0.34394164674511807	0.2631924278937828	0.2631924278937828	1.2635724761590492	-367.30314078205055	-168.2843669606812	-5.234623749512547	1.0737420543064563E9	460.44384194660444
96290000	8.589934185486025E9	-543.7524581076508	8.589934729238483E9	3.235961467123619	-0.6856739577536078	-0.6856739577536078	0.9034892221473249	0.4010093475896429	0.3682439161826669	0.27946682399547723	0.27946682399547723	1.3189123833017913	-370.0838843034734	-168.61906488928219	-5.049508914895256	8.58993482483218E9	-95.59369682601763
96300000	3.4359739908289825E10	-550.4650570856065	3.435974045875488E10	2.0415423610495975	-0.4380812700762113	-0.4380812700762113	0.6572026775279476	0.37820374557443986	0.5715840176421131	0.38100917869932477	0.3810091786993247	1.7755755185061177	-362.48458381355033	-184.03028601814245	-3.950187253913765	3.4359738530413795E10	1928.3410863209679
96310000	1.0737455956883547E9	-512.1015074944801	1.0737461077898622E9	3.013763404551205	-0.7119679196237568	-0.7119679196237568	0.8831160607925256	0.43641227370387314	0.4098738498682896	0.3304401823889647	0.3304401823889647	1.3987547776076195	-316.30964908947425	-190.92859082437704	-4.8632675806287455	1.073742075959596E9	4031.830266300988
96320000	2.1474833256039078E9	-550.2417367150499	2.1474838758456445E9	2.8733984299586415	-0.26383792209985496	-0.26383792209985496	0.7421949113315545	0.18066761301825968	0.3597629017098851	0.12788971601200866	0.12788971601200866	1.3928176293689976	-359.831101386304	-185.7097310690148	-4.700904259731163	2.1474839300283294E9	-54.182684858757476
96330000	20.88845773076048	-575.360727215754	596.2491849465144	2.7578283712458873	-0.3543440376445361	-0.3543440376445361	0.47401383305336126	0.3099174314876307	0.40113244083901883	0.29986232216371816	0.2998623221637182	2.3338019881129166	-383.26184682996995	-187.86846260882467	-4.2304177769593165	154.6883301564328	441.56085479008163
96340000	32507.489514097677	-511.53554946081965	33019.025063558496	2.410260559609509	-0.2328837316098704	-0.2328837316098704	0.7323842454940999	0.17528213624357197	0.4280440543636149	0.13610955900118407	0.13610955900118407	1.4086836361586932	-311.994826657891	-195.1698365630715	-4.370886239857155	312.16285058668143	32706.862212971813
96350000	-318.0291099222252	-503.5648304721179	185.5357205498927	2.32017387680498	-0.1550958557853383	-0.1550958557853383	0.6619352989354776	0.1251503753526263	0.4378602171217485	0.1025935694894422	0.1025935694894422	1.5347600272894104	-348.32751281153793	-151.00860477828905	-4.228712882290901	249.2006950162983	-63.664974466405624
96360000	2096831.9654464896	-472.0463579955289	2097304.011804485	1.9565416279913228	-0.3536059926298278	-0.3536059926298278	0.6434957952175824	0.3151390442031768	0.567462057596984	0.3118248567397374	0.3118248567397374	1.7253619157195899	-273.25717259826973	-194.8952716364582	-3.8939137608009897	223.66830414725177	2097080.343500338
96370000	8388294.863247041	-450.91022905675885	8388745.773476098	3.239100296742538	-0.7484173165711823	-0.7484173165711823	0.8575282393197499	0.44906314558279425	0.3867109485508766	0.33750628507899905	0.337506285078999	1.4607047217458138	-265.6053359808417	-180.32736626111765	-4.977526814799539	272.9866627528488	8388472.786813345
96380000	392841.2176387169	-446.68875478802335	393287.90639350493	2.224161810363637	-0.5241346981597379	-0.5241346981597379	0.6158859997832766	0.447826259094898	0.5623949623499838	0.4786124606527708	0.47861246065277085	2.030988523914965	-258.33097598291295	-184.36130190405927	-3.9964769010511554	174.6392307198758	393113.26716278505
96390000	8388282.0251483405	-444.2099232854957	8388726.235071626	3.124077474624465	-0.6928416412403887	-0.6928416412403887	0.6864260201727898	0.47312534675284956	0.41241190765151264	0.41626647966000335	0.4162664796600034	1.876978309529515	-271.5373700547986	-167.98153932142358	-4.691013909273536	228.03652666277955	8388498.198544962
96400000	2096688.76538287	-488.6469194595045	2097177.4123023297	1.4036326587869907	-0.11878846279206648	-0.11878846279206648	0.40521496929697426	0.15750878801915627	0.7305616304757443	0.2141635912652533	0.2141635912652533	2.5306078044735374	-305.15048105016115	-180.35568828860255	-3.140750120740802	133.98713154245644	2097043.4251707874
96410000	1048067.7286292415	-605.3448900601564	1048673.0735193016	2.4098002305387975	-0.29902611402275486	-0.29902611402275486	0.6077911443723741	0.24708217303332783	0.4419532248621693	0.2174358027983899	0.21743580279838987	1.7522778885829202	-402.5934118433648	-198.55234465238118	-4.199133564410518	181.243358310228	1048491.8301609914
96420000	7819.082357264792	-514.6321312062455	8333.714488471038	3.7176602534088143	-0.7352874028844396	-0.7352874028844396	0.7920989359989332	0.42848197931162724	0.32947738233369217	0.3058463504433117	0.3058463504433117	1.5463787577929489	-312.14729929170613	-197.26033877589543	-5.224493138643956	230.38950317387219	8103.324985297165
96430000	-16682.164115343614	-429.2194586576362	-16252.944656685979	2.263817774926578	-0.4666813259116465	-0.4666813259116465	0.6249682340134279	0.3923473454068135	0.5221022247210617	0.3898683888772024	0.3898683888772024	1.8912069963332812	-256.8504163723065	-168.3037063232425	-4.0653359620872385	222.48774867439872	-16475.432405360378
96440000	65132.0087968963	-447.26951055810184	65579.2783074544	1.733114158516646	-0.4286550268332525	-0.4286550268332525	0.6441938741250719	0.40568228213580515	0.690664257236513	0.45957702736708383	0.4595770273670838	1.8581362708916151	-284.56357575857965	-159.0210835855483	-3.684851213973877	140.14437559084075	65439.13393186355
96450000	-369.05977018670103	-484.70945393030877	115.64968374360771	2.7423213561348443	-0.5287140290395468	-0.5287140290395468	0.5648763454592627	0.4248004488569395	0.44494780888973556	0.4164630908011282	0.41646309080112814	2.160100858342145	-296.34080618312913	-184.06469972059142	-4.303948026588234	176.35588088841496	-60.70619714480724
96460000	2096654.4527045165	-650.8950594772145	2097305.347763994	2.2549979428790103	-0.15477265555597436	-0.15477265555597436	0.6433534062649402	0.1284979966445938	0.45090460195120696	0.10847490969474793	0.10847490969474793	1.5804516459122087	-431.53295051579676	-215.2041898385717	-4.157919122846162	228.8968043283818	2097076.4509596652
96470000	-477.7225739976896	-665.7534243245981	188.03085032690848	4.236017728388451	-0.3859274183951583	-0.3859274183951583	0.641686520804428	0.2340805296679536	0.2497558219975777	0.1502098244043725	0.1502098244043725	1.6487335411435509	-444.5089230786753	-215.80281678912283	-5.441684456799957	262.16768529974416	-74.1368349728357
96480000	1048085.1208349997	-606.0697247690936	1048691.1905597688	1.8365738596968524	-0.2431734238021069	-0.2431734238021069	0.6039906886017536	0.23088556868618146	0.5751524328088019	0.23156281865538267	0.23156281865538267	1.748884450326655	-455.7531788633332	-146.5407775469764	-3.775768358783992	174.47117846623922	1048516.7193813025
96490000	1048139.662815014	-526.9743994670683	1048666.6372144811	2.1562074344764026	-0.5348138722070086	-0.5348138722070086	0.6646675155060389	0.446740336630411	0.579415171291225	0.46621696433866383	0.4662169643386638	1.879645493183737	-336.4004590448676	-186.56384486553867	-4.01009555666212	175.1744661965565	1048491.4627482847
96500000	-4194745.930500173	-568.5880588461363	-4194177.342441327	3.5058043877606324	-0.3851425968743384	-0.3851425968743384	0.7267578702637226	0.24128639926470705	0.30287432103592205	0.16050710601592486	0.16050710601592486	1.461034227592816	-351.46459368831876	-212.03852206618038	-5.0849430916371166	215.79224791080026	-4194393.134689238
96510000	-505.64649811334766	-690.6312127932692	184.98471467992158	1.7891667642498228	-0.27119253909133045	-0.27119253909133045	0.5008685631691356	0.28647744793031144	0.6088906375175287	0.3296804993559893	0.32968049935598925	2.175035472013388	-414.7440487979536	-272.30876956303536	-3.5783944322802768	259.6720870110802	-74.6873723311586
96520000	261627.37605748678	-608.038989984816	262235.4150474716	3.022370889972014	-0.25247760375152667	-0.25247760375152667	0.5267710396574687	0.20009582883533517	0.3446659290312062	0.1651959225267537	0.16519592252675366	1.9775351950753504	-381.3146196641783	-222.20667992487097	-4.517690395766763	179.54517968777745	262055.86986778383
96530000	523890.23201731313	-503.91922726051723	524394.1512445736	2.0863686263354304	-0.44287597242930105	-0.44287597242930105	0.8235533058518213	0.3378630823136604	0.5410650529354899	0.2909644218093043	0.2909644218093044	1.3707201989596975	-322.6822831462229	-177.04091452074735	-4.196029593546973	205.92692924642836	524188.22431532724
96540000	-378.37329416896097	-459.5458719389352	81.17257776997423	1.7329689677672144	-0.41930237086069083	-0.41930237086069083	0.6424813398070547	0.3973760292697709	0.6852507544154971	0.4472149588761333	0.4472149588761333	1.8483311793892037	-287.2749986161982	-168.5843474534469	-3.68652586929008	146.4352580923194	-65.26268032234518
96550000	65207.444989960415	-432.18847282857377	65639.63346278899	2.573863673696834	-0.4325857727024623	-0.4325857727024623	0.6135576332674554	0.34423242777923085	0.44074780142537145	0.310747056036372	0.310747056036372	1.8489294140294774	-260.59917544488775	-167.2991617990217	-4.290135584664316	180.28950723169308	65459.3439555573
96560000	32403.149881195895	-540.2922697475813	32943.442150943476	3.3340443015866206	-0.16334839065581977	-0.16334839065581977	0.6370762798101968	0.11208137734225714	0.30375182839677445	0.07788293788329127	0.07788293788329127	1.5896401807088183	-350.36957009267536	-185.0357759258302	-4.886923729075782	255.64057177634277	32687.801579167135
96570000	1048046.7049222152	-574.9682557618679	1048621.673177977	3.147128496573673	-0.7790315515811598	-0.7790315515811598	0.8347545911376283	0.4806383294502213	0.41320602147128765	0.38562295008256214	0.3856229500825622	1.5578380268096301	-416.9429142964951	-153.15177994012467	-4.873561525248146	183.7531579129811	1048437.9200200641
96580000	-389.8900639048193	-511.84186254628776	121.95179864146844	2.838257500931133	-0.5301604175257472	-0.5301604175257472	0.7096280648712021	0.3735648549683424	0.4094707845014818	0.3059140595225781	0.3059140595225781	1.637736136795017	-341.3746957427904	-165.88726206163088	-4.5799047418664545	232.45198326484905	-110.5001846233806
96590000	130611.77040785612	-503.7305444764543	131115.50095233257	1.6037751528351725	-0.11736908851984278	-0.11736908851984278	0.45465351143878835	0.13744904184382437	0.6355354906193919	0.16406388464911642	0.16406388464911642	2.241830323436351	-341.91871798621287	-158.41905407131816	-3.392772418923312	128.98628528990648	130986.51466704268
96600000	1048231.9995784457	-510.39564413508486	1048742.3952225808	3.109547434283965	-0.46003956772979887	-0.46003956772979887	0.7491059991477702	0.3014220062129492	0.35372826765336035	0.21723093865246462	0.21723093865246462	1.4683300205399141	-333.4963269051068	-172.06379052556323	-4.8355267044148205	248.6724024332423	1048493.7228201474
96610000	8388295.875240175	-474.1940550410053	8388770.069295216	3.1920607407554855	-0.7803988875379593	-0.7803988875379593	0.8174155000382454	0.4831251364256474	0.408663307294628	0.3901570136306312	0.3901570136306312	1.5958568186454047	-317.26945350347114	-152.04221120715366	-4.882390330380544	234.48656171961605	8388535.582733497
96620000	-452.52174569760666	-492.9775585856408	40.4558128880341	1.926459944055025	-0.3447989392014607	-0.3447989392014607	0.5852132907987038	0.3247348051572839	0.5802788000917481	0.3418916109025157	0.3418916109025157	1.910216125193208	-338.40073113452615	-150.7857327354602	-3.791094715654408	132.28658509472692	-91.83077220669281
96630000	65272.100281536936	-448.98534749495605	65721.08562903189	2.4752580422179427	-0.20179624599261411	-0.20179624599261411	0.59312577754532	0.1665441733174987	0.4155236468527246	0.14137155259557668	0.14137155259557668	1.7340811806570762	-286.26440750141586	-158.47779035881118	-4.243149634728992	241.83851047588885	65479.247118556
96640000	65230.24157335911	-443.31105070343796	65673.55262406255	2.3166859459093345	-0.5219395690368029	-0.5219395690368029	0.6178571417727019	0.4362571974533636	0.5331134109401178	0.45035165112033154	0.4503516511203316	1.9989351311166241	-293.98190582543486	-145.25708754296124	-4.072057335041831	209.17377458975602	65464.37884947279
96650000	-65863.66598646453	-457.4164684829268	-65406.24951798161	2.1670524482090765	-0.27857108941234376	-0.27857108941234376	0.5726457804885625	0.25006810258021533	0.4922379322355636	0.23945563157027258	0.23945563157027258	1.8627665696626172	-300.70631791623606	-152.73362463554224	-3.9765259311484806	226.66419179724946	-65632.91370977886
96660000	523903.36892246065	-516.228564169435	524419.5974866301	3.0621711989927136	-0.7417002237849185	-0.7417002237849185	0.8320400525155345	0.4646667104341356	0.4164927740321428	0.3712715304635823	0.3712715304635822	1.5328254611949663	-345.4315132823963	-165.97291528059037	-4.824135606448376	204.7210018444219	524214.87648478564
96670000	130643.23242281926	-496.74340008975014	131139.975822909	1.8843721515828216	-0.37117802389247406	-0.37117802389247406	0.5346456440028252	0.3697991429007882	0.6147484508921033	0.42678944035665756	0.42678944035665756	2.166696528969827	-307.9964616995771	-185.07620973614442	-3.6707286540286166	159.5726517410452	130980.40317116797
96680000	-439.5125303945741	-537.3332249762058	97.82069458163167	3.7339804515593094	-0.994700884372747	-0.994700884372747	0.9792703346168201	0.5201818379908566	0.3671603182623316	0.37294573354458427	0.3729457335445843	1.3999907916298608	-374.88763484425215	-157.06743591659753	-5.378154215356064	251.45518455253455	-153.63448997090288
96690000	-344.9300313547726	-550.8361657608872	205.90613440611455	3.6970572487244673	-0.8827423378118893	-0.8827423378118893	0.974649223575657	0.4650307786578339	0.34511853106694595	0.3125747515794256	0.31257475157942555	1.3091099198430227	-333.12329128271824	-212.3269021404613	-5.3859723377075905	299.608451868763	-93.70231746264844
96700000	2.6843504430911908E8	-522.7660644491507	2.684355670751835E8	2.3262431132137507	-0.5559892112708973	-0.5559892112708973	0.8279645815056076	0.4006202841436662	0.5120618800946819	0.3438563523067885	0.34385635230678857	1.4386852393413299	-293.6588050977499	-224.7588688069953	-4.34839054440545	2.6843565681650597E8	-89.74132247504238
96710000	2.6843100006783277E8	-501.7242517750356	2.6843150179208454E8	3.2394926108267685	-0.7167241193036641	-0.7167241193036641	0.947083292070029	0.4091847459987375	0.3707689638297763	0.2805867881854464	0.28058678818544647	1.2682129741991544	-316.9634251843376	-179.667610435657	-5.093216155041034	2.6843568261492735E8	-4180.822842792394
96720000	4.2949669045106816E9	-553.6621487662609	4.294967458172831E9	3.039766723727872	-0.40529170742129206	-0.40529170742129206	0.6127726683237624	0.29695996034866784	0.3607888562999776	0.23862802495481783	0.2386280249548178	1.7897566526140374	-325.7945748144508	-223.2454294515921	-4.622144500218088	4.294967492151775E9	-33.97894525114455
96730000	-393.8206213784636	-530.9611539693907	137.14053259092708	2.562843058288728	-0.41656752653905016	-0.41656752653905016	0.8886107545219658	0.2760378417055278	0.4223753533413528	0.19800329369985736	0.1980032936998574	1.2181731278792176	-341.5782343105771	-184.75428604966632	-4.628633609147245	217.7321113605708	-80.5915787696437
96740000	-518.1696041869037	-593.4058665362062	75.23626234930245	1.9933138726445512	-0.13758434304819814	-0.13758434304819814	0.5747763053036489	0.1285380602151478	0.5101051120764281	0.1221039839028961	0.12210398390289612	1.769035339533842	-363.1623546867499	-226.3687604514154	-3.874751398040896	174.4716078449983	-99.23534549569584
96750000	-366.1441280304709	-495.7658140695623	129.6216860390914	2.8753178423821897	-0.7261128817233455	-0.7261128817233455	0.8814593062393679	0.4561000062476723	0.4391408954709649	0.36174768232170895	0.3617476823217089	1.4324763980930375	-316.9225011415833	-174.08552084244684	-4.757792085532101	201.36418174909988	-71.74249571000847
96760000	-465.46015303381625	-522.7464340965815	57.286281062765255	2.1126737722503997	-0.22962589906752134	-0.22962589906752134	0.485005063277607	0.226846202337439	0.4990126358602271	0.23625779158076846	0.23625779158076843	2.173690519185383	-364.04639271340415	-154.8844137620576	-3.8156276211198286	119.7819998855613	-62.49571882279605
96770000	-349.6943524508326	-487.9211622136703	138.22680976283772	2.6565183556383984	-0.6030572367484054	-0.6030572367484054	0.7341926601129871	0.4318143827945725	0.4627114242428871	0.3800657348888397	0.38006573488883977	1.6742218475401949	-302.66247107310437	-180.8014774418048	-4.457213698761141	213.11634537428515	-74.88953561144744
96780000	-444.7632794604481	-565.72758137174	120.96430191129197	2.4667602108223887	-0.6588747267804039	-0.6588747267804039	0.7723337524053053	0.47734994238249595	0.5250234279769939	0.4478953128544854	0.4478953128544854	1.6768746644178465	-357.210773081062	-204.17325011609807	-4.343558174579966	196.84356949429548	-75.87926758300351
96790000	-328.60215606236716	-501.3322025352019	172.73004647283474	1.7115919775590327	-0.07683888039117584	-0.07683888039117584	0.4987912022719995	0.08316134691085192	0.5883201045114456	0.09063082495514324	0.09063082495514325	2.0188086047463343	-317.41210623008607	-180.36642227792834	-3.553674027187485	181.01553221988488	-8.285485747050135
96800000	-260.66213333676455	-522.3927638633168	261.7306305265522	2.1936486344461685	-0.470853441036953	-0.470853441036953	0.6542505996690238	0.3930340267744044	0.5391465916768119	0.38801497169860544	0.38801497169860544	1.8077143302527423	-327.42518476901756	-190.9158537531346	-4.051725341164577	227.74324199650428	33.987388530047944
96810000	-34.07727627205679	-676.6627977267674	642.5855214547106	3.423710843306281	-0.8018815636019881	-0.8018815636019881	0.8915102137944951	0.45898503714771915	0.37003500269917633	0.33283325525677065	0.33283325525677065	1.4210637539998778	-419.4648325363908	-252.0696707693634	-5.128294421013133	202.09060755501199	440.4949138996986
96820000	-536.8286303296925	-630.0098172600951	93.18118693040269	3.108868508244717	-0.6618439130696356	-0.6618439130696356	0.7945939434060632	0.42109664084836324	0.39099208316887285	0.32567040367118993	0.32567040367118993	1.529766221381235	-391.96784332757244	-233.2046465052444	-4.837327427278344	195.1373675953909	-101.95618066498822
96830000	-442.41047702245226	-587.3646951607928	144.95421813834056	2.6665404880397996	-0.17672912281925635	-0.17672912281925635	0.7803443235235865	0.12251545943430504	0.38073255474763373	0.0862267186431965	0.0862267186431965	1.301013849585219	-364.0826811436205	-218.66872831940458	-4.613285697767797	232.3883632997307	-87.43414516139015
96840000	-414.1012567002581	-548.6087381570251	134.50748145676695	2.799240118290252	-0.8136414372173363	-0.8136414372173363	0.8419780382109058	0.5299838058649089	0.49677552458706126	0.48005664453942204	0.48005664453942204	1.6515798691894854	-354.8688887691729	-189.1244082287927	-4.615441159059488	222.46638044120186	-87.95889898443491
96850000	-258.99978380133837	-626.0291729289147	367.02938912757634	2.9378381737606545	-0.7791669166722851	-0.7791669166722851	0.7753160257531432	0.5162703561179574	0.46407992614689997	0.46638494902014593	0.46638494902014593	1.7584980542430904	-391.0525733166212	-230.33239130090715	-4.64420831138642	195.7189582755525	171.3104308520238
96860000	-385.21604237693634	-518.964364900346	133.7483225234097	2.2719188493423883	-0.33161889922035465	-0.33161889922035465	0.4393026236811774	0.33194105308993266	0.4946606862720465	0.37340735845040607	0.37340735845040607	2.55821130261612	-303.49287258456985	-211.64419909325701	-3.8272932225191583	164.70938175949252	-30.961059236082814
96870000	1.0737413858531935E9	-532.3715481362848	1.0737419182247417E9	2.790215669445447	-0.5015968458175563	-0.5015968458175563	0.6414353984297617	0.37493799144779516	0.41701916199554484	0.3261053206831255	0.3261053206831255	1.8140149469571123	-323.9809580430516	-203.9284521612144	-4.462137932018822	1.0737419832578294E9	-65.03308778511081
96880000	-439.3194404499648	-514.0081787436939	74.68873829372906	2.5998541968452336	-0.23968345710000968	-0.23968345710000968	0.7151103834218121	0.17578306055719412	0.39690107219958937	0.13302928235539932	0.13302928235539935	1.442972920282451	-325.83024241289235	-183.69505486774642	-4.4828814630550475	145.25364146578235	-70.56490317205329
96890000	1.3743895348179498E11	-536.7178008068847	1.374389540185128E11	1.7112391527278832	-0.35086725049978934	-0.35086725049978934	0.43042762135195534	0.40882496946121677	0.7016429551036965	0.5719510604745319	0.5719510604745319	2.7895024307172833	-344.59459064914637	-188.76567526420192	-3.3575348935364824	1.374389536248754E11	393.63739047322224
96900000	3687.718781252229	-512.7220214198312	4200.44080267206	2.8349101102132317	-0.49758679233220837	-0.49758679233220837	0.6441176690873587	0.36822781545647465	0.40807669295677856	0.3152429787582178	0.3152429787582177	1.7960394476442354	-339.5900671783996	-168.63320295698514	-4.498751284446472	183.15627865079136	4017.2845240212687
96910000	4.2949667805307674E9	-539.0380592688397	4.294967319568827E9	2.017839856717322	-0.20596438100799347	-0.20596438100799347	0.31921557444732035	0.25662959396925217	0.530518768832889	0.34230149962128825	0.34230149962128825	3.353539119577857	-365.828457735809	-169.7640439107248	-3.445557622305886	4.294967420167928E9	-100.59910079621008
96920000	-368.75101869740513	-481.36666499113437	112.61564629372921	2.184515139630167	-0.24061375549253114	-0.24061375549253114	0.5871882312464076	0.21244878458887606	0.47940519128261716	0.19644719927760215	0.19644719927760215	1.7835301231279244	-309.36694167203694	-167.98144774457333	-4.018275574524096	205.53441772174287	-92.91877142801366
96930000	2096682.8338737104	-521.7267704877981	2097204.560644198	1.5791253516665507	-0.21352204629554902	-0.21352204629554902	0.36702958782571693	0.2804683644637432	0.6873289676193924	0.39985846512730844	0.3998584651273084	2.957196459643383	-357.53645861994966	-160.9998954304818	-3.1904164373666686	156.8942134810283	2097047.6664307173
96940000	1048105.0730613661	-556.4089943394315	1048661.4820557055	2.5706619773601966	-0.6259372560177133	-0.6259372560177133	0.8401409838411482	0.4259241145296814	0.47521408905480916	0.3540527228703396	0.3540527228703396	1.454059274972878	-366.2869243518447	-185.6007421103641	-4.521327877222729	160.7549968703187	1048500.7270588351
96950000	5.153973811094375E10	-551.2751519511296	5.15397386622189E10	2.8397803897042917	-0.7187955101989297	-0.7187955101989297	0.7549660680392685	0.4909070413444733	0.4639461637899295	0.44171842103090775	0.4417184210309078	1.7451184544371454	-375.55483865188904	-171.14846368039778	-4.571849618842757	5.153960772033774E10	130941.88116578298
96960000	48621.3017446019	-537.4200278496844	49158.72177245159	1.8296409205351571	-0.02603612914565347	-0.02603612914565347	0.6594108747618185	0.023703661256388866	0.5468625937445866	0.02159228132354348	0.021592281323543478	1.5173577168961545	-340.84370272491293	-192.70720035454653	-3.869124770224925	115.8799760432463	49042.84179640834
96970000	225.71724233039066	-451.418285502894	677.1355278332846	3.237325060553058	-0.5818799211786141	-0.5818799211786141	0.7998686895749695	0.3616020369811745	0.35536283485172837	0.2585155551509455	0.2585155551509455	1.4382673379376623	-306.5887381447179	-139.8742721168524	-4.955275241323651	247.60695327843223	429.5285745548524
96980000	3698.9304779963522	-517.2201775440018	4216.150655540354	3.576871892745309	-1.0095549525801517	-1.0095549525801517	0.9293736955093813	0.5537109123406062	0.4031903509491806	0.43797539956215165	0.4379753995621517	1.5517549514308193	-362.56266187189846	-149.455817566888	-5.201698105215343	207.95363591696162	4008.1970196233924
96990000	5.368786677707217E8	-515.415134371964	5.368791831858561E8	3.081554901661683	-0.6340514682156192	-0.6340514682156192	0.6413669839471066	0.45101008984214697	0.4073758647177525	0.40272928230618144	0.40272928230618144	1.9573054493918034	-330.9305951456512	-179.865121261	-4.6194179653128025	5.368711026446015E8	8080.541254695767
97000000	1.3422552594758278E8	-537.7746407704685	1.3422606372222355E8	3.2980077419889207	-0.5572604683928142	-0.5572604683928142	0.6759406123616614	0.3732313621670389	0.35228760138976	0.29043373066981804	0.29043373066981804	1.7188599346483562	-336.75660006692596	-196.17421361480365	-4.843827088738912	1.3421796426747337E8	8099.454750176824
97010000	2.5230913555585053E7	-516.8197066431194	2.5231430375291698E7	2.006073362514824	-0.4855345095073804	-0.4855345095073804	0.7373956652497196	0.39920539990227166	0.5929877143552619	0.39044981222649544	0.39044981222649544	1.6132137929828883	-338.43925192831966	-174.36872049080037	-4.011734223999381	2.5165966892626982E7	65463.48266471599
97020000	8388123.605015403	-582.325548127635	8388705.93056353	2.2406086958690885	0.0028044558072799677	0.0028044558072799677	0.8094513313600239	-0.0020824290872227835	0.4463092276546871	-0.0015462998908604174	-0.0015462998908604174	1.2354100830861832	-373.73253830836893	-204.23928325764558	-4.35372656162046	8388784.061887851	-78.1313243212193
97030000	1.342337077101268E8	-508.0983892646726	1.3423421580851606E8	3.1627800144377938	0.14422685116746536	0.14422685116746536	0.5936824501237559	-0.10525300975174377	0.31971945335801877	-0.07767137129486996	-0.07767137129486996	1.7032713314953614	-322.1133994322242	-181.26628401439908	-4.718705818049335	1.3421790879585642E8	16307.012659630669
97040000	1.0737496220748384E9	-524.3599578314919	1.0737501464347963E9	2.972127730418207	-0.7148080066952485	-0.7148080066952485	0.7442793601528505	0.48060433722811796	0.4375172637280514	0.42019281995940483	0.4201928199594049	1.7471359031046987	-364.622386658867	-155.08269323866884	-4.654877933956097	1.0737420322021816E9	8114.2326147819385
97050000	2.013424911637749E8	-556.3366230426237	2.0134304750039795E8	2.933597415802862	-0.35231752155662927	-0.35231752155662927	0.4828004744638691	0.2960398264071304	0.37362252280522606	0.27264629633731524	0.27264629633731524	2.2702091761701073	-363.38745330767574	-188.5817678021072	-4.367401932840864	2.0132675601743796E8	16291.482959992703
97060000	-495.68781077723105	-555.1277645824554	59.439953805224306	1.8346326975508154	-0.308848073824582	-0.308848073824582	0.5517138632606223	0.3069823341890803	0.601778749745225	0.3368742750616382	0.33687427506163825	2.001115151337613	-350.63232586571826	-200.81467134148915	-3.680767375247898	153.21182762047346	-93.77187381524915
97070000	65167.88729358786	-509.0547201989979	65676.94201378686	1.9636589163534566	-0.23368666953344433	-0.23368666953344433	0.5462317380407707	0.22563810664595924	0.5365716438107627	0.22955392679665862	0.22955392679665865	1.9289316589523973	-331.3574105263081	-173.90241848758635	-3.7948911851034794	209.48642509543382	65467.455588691424
97080000	8.589999716765947E9	-571.1398988519029	8.590000287905846E9	2.9351597835460743	-0.8141156149153733	-0.8141156149153733	0.9326915064987777	0.4920408947962512	0.44953009861326165	0.3923799778442429	0.3923799778442428	1.4146613942011654	-353.8560993015976	-212.45391381461693	-4.829885735688354	8.589934824036032E9	65463.86981317154
97090000	1.0737414598071449E9	-579.7512356753583	1.0737420395583806E9	2.75068341566723	-0.6833407782093553	-0.6833407782093553	0.7363286978136029	0.4801546840278504	0.47247425835813184	0.4384739157240672	0.4384739157240672	1.765009445719553	-364.9289564675997	-210.3259022273105	-4.496376980448211	1.0737421045223563E9	-64.96397567228499
97100000	1.3421726307161944E8	-586.8120767875449	1.3421784988369623E8	3.198538034310429	-0.9513104365186638	-0.9513104365186638	0.9706627456613007	0.5398987485549823	0.44126847327901403	0.4324708100865558	0.4324708100865557	1.4540724895786974	-374.7765311234654	-207.02575822316322	-5.009787440916288	222.75954000286987	1.3421762712415622E8
97110000	1.0737409796065931E9	-614.6952736648966	1.0737415943018668E9	2.7889239528926493	-0.4008709835779375	-0.4008709835779375	0.7265376743746859	0.28161592881118935	0.389447335743603	0.21487961607181988	0.21487961607181988	1.4949520738623427	-427.10325981993344	-182.99147793801035	-4.600535906952827	1.073741666904584E9	-72.60271727161647
97120000	-131476.14456901615	-544.8716515407024	-130931.27291747545	2.287296969379413	-0.3854894685858759	-0.3854894685858759	0.539211236001033	0.34711371514396805	0.497090704720364	0.3553769261612058	0.35537692616120586	2.108624573267214	-345.76749169306146	-195.11921405613728	-3.9849457915035726	226.74028159378972	-131158.01319906925
